statis_date,open_id,app,job_1,job_2,job_3,job_4,job_5,job_6,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
20160801,0000ACDAA60ADF245AC1A28803BEA3B3,qq,0.10526315789473684,0.23684210526315788,0.34210526315789475,0.05263157894736842,0.0,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
20160801,0000AFBFAEE255C5F139BB475D8F2CA3,qq,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0
20160801,0000B29DE857E59DB3387C3D275DB411,qq,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.0,0.0
20160801,0000B30C00BF24575DB0C341DA6963B2,qq,0.043478260869565216,0.6304347826086957,0.2608695652173913,0.0,0.021739130434782608,0.043478260869565216,0.2391304347826087,0.5869565217391305,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.0,0.0
20160801,0000B57442A4B738104E9BCDE61BD288,qq,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.0,0.7272727272727273,0.09090909090909091,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0
20160801,0000B5F1DD01BC0276BA066AEA32806A,qq,0.24,0.34,0.04,0.1,0.0,0.28,0.32,0.04,0.42,0.04,0.14,0.0,0.04,0.0,0.0
20160801,0000BA143C4284EA1300521AFB3EE570,qq,0.375,0.375,0.0,0.0,0.0,0.25,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
20160801,0000C0A3ED0E0207CC165DAFE56A516B,qq,0.0,0.39473684210526316,0.07894736842105263,0.4473684210526316,0.0,0.07894736842105263,0.4473684210526316,0.10526315789473684,0.3815789473684211,0.05263157894736842,0.013157894736842105,0.0,0.0,0.0,0.0
20160801,0000C344DCBB62277D2EF9BE850C5BE3,qq,0.07692307692307693,0.057692307692307696,0.2692307692307692,0.07692307692307693,0.019230769230769232,0.5,0.09615384615384616,0.038461538461538464,0.19230769230769232,0.21153846153846154,0.3269230769230769,0.019230769230769232,0.11538461538461539,0.0,0.0
20160801,0000C443C5559B2760438851C6729676,qq,0.034482758620689655,0.05172413793103448,0.1206896551724138,0.06896551724137931,0.0,0.7241379310344828,0.08620689655172414,0.08620689655172414,0.39655172413793105,0.06896551724137931,0.3620689655172414,0.0,0.0,0.0,0.0
20160801,0000C5D07B28CB0EEC7A3ADE077D7074,qq,0.047619047619047616,0.5952380952380952,0.023809523809523808,0.3333333333333333,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160801,0000C999EA270FA215F5B83C21DCDC4B,qq,0.0658682634730539,0.30538922155688625,0.16467065868263472,0.25449101796407186,0.041916167664670656,0.16766467065868262,0.31736526946107785,0.1347305389221557,0.40718562874251496,0.023952095808383235,0.0748502994011976,0.020958083832335328,0.017964071856287425,0.0,0.0029940119760479044
20160801,0000C9A9916D1FAD5E1CC39B3FFCABC0,qq,0.032467532467532464,0.33766233766233766,0.16883116883116883,0.14935064935064934,0.0,0.3116883116883117,0.14935064935064934,0.3246753246753247,0.17532467532467533,0.05194805194805195,0.2857142857142857,0.0,0.012987012987012988,0.0,0.0
20160801,0000CA359AC82EE59B580B8F0851066C,qq,0.03571428571428571,0.21428571428571427,0.0,0.6785714285714286,0.0,0.07142857142857142,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160801,0000CDB9ED7F6A1CE7D562D9F1768D2B,qq,0.0,0.4,0.0,0.4,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0
20160801,0000D97F81A254A5E69A6AFB0B367959,qq,0.02564102564102564,0.0641025641025641,0.01282051282051282,0.05128205128205128,0.0,0.8461538461538461,0.16666666666666666,0.1794871794871795,0.3333333333333333,0.0,0.2948717948717949,0.0,0.02564102564102564,0.0,0.0
20160801,0000DB3E22C6571F306AB3856ED30878,qq,0.025,0.725,0.05,0.075,0.025,0.1,0.8,0.05,0.025,0.05,0.025,0.05,0.0,0.0,0.0
20160801,0000E4778D7BD6431F1630E16A85D955,qq,0.05,0.05,0.18333333333333332,0.016666666666666666,0.0,0.7,0.05,0.0,0.4,0.13333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.0,0.05
20160801,0000EE9B73E70592F85CE9AB7A5B7580,qq,0.2976190476190476,0.39285714285714285,0.047619047619047616,0.11904761904761904,0.0,0.14285714285714285,0.30952380952380953,0.13095238095238096,0.15476190476190477,0.011904761904761904,0.10714285714285714,0.0,0.09523809523809523,0.023809523809523808,0.16666666666666666
20160801,0000EEC182501411B4FA222DEBC4224A,qq,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0
20160801,0000F0F3EC900B9BC3BB144D9219671A,qq,0.041666666666666664,0.16666666666666666,0.25,0.25,0.041666666666666664,0.25,0.2916666666666667,0.25,0.041666666666666664,0.25,0.0,0.0,0.16666666666666666,0.0,0.0
20160801,0000FAD83CC2EF5C35C2F86A2B756FA3,qq,0.1,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.2,0.1,0.06666666666666667,0.3,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0
20160801,0001012EDFBE5CCAD9B4D8BC23AEA645,qq,0.20833333333333334,0.7083333333333334,0.08333333333333333,0.0,0.0,0.0,0.7083333333333334,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
20160801,00010710128F27787BE331B443B438AD,qq,0.043478260869565216,0.2826086956521739,0.0,0.2826086956521739,0.0,0.391304347826087,0.41304347826086957,0.15217391304347827,0.1956521739130435,0.0,0.1956521739130435,0.0,0.043478260869565216,0.0,0.0
20160801,0001086E4A025428E0B391E8C490D621,qq,0.00641025641025641,0.36538461538461536,0.2564102564102564,0.358974358974359,0.0,0.01282051282051282,0.7243589743589743,0.00641025641025641,0.1794871794871795,0.07692307692307693,0.0,0.0,0.01282051282051282,0.0,0.0
20160801,00010A2A6522446F5C66596906C78BDA,qq,0.16666666666666666,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0
20160801,000113429A54EFD139093217080E954D,qq,0.25,0.25,0.0,0.0,0.0,0.5,0.07142857142857142,0.21428571428571427,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0
20160801,0001199D3EB833458AFC5F26EB0606FA,qq,0.03389830508474576,0.1016949152542373,0.01694915254237288,0.0,0.0,0.847457627118644,0.4491525423728814,0.4830508474576271,0.059322033898305086,0.0,0.00847457627118644,0.0,0.0,0.0,0.0
20160801,00011D2A73900862E4D97E513A2C89E8,qq,0.10526315789473684,0.4473684210526316,0.02631578947368421,0.3684210526315789,0.0,0.05263157894736842,0.39473684210526316,0.39473684210526316,0.02631578947368421,0.0,0.02631578947368421,0.0,0.15789473684210525,0.0,0.0
20160801,00011F9C4D39BD12EDA45EA8FD156C18,qq,0.0,0.09090909090909091,0.4090909090909091,0.045454545454545456,0.0,0.45454545454545453,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.0,0.0,0.0,0.0
20160801,0001258B5EB3B2AD35ED9AE565EBEF85,qq,0.15217391304347827,0.2028985507246377,0.028985507246376812,0.021739130434782608,0.0,0.5942028985507246,0.18840579710144928,0.07971014492753623,0.391304347826087,0.021739130434782608,0.2898550724637681,0.0,0.028985507246376812,0.0,0.0
20160801,000126646ADFD0171E0FF4CC96534E5F,qq,0.1402439024390244,0.7012195121951219,0.04878048780487805,0.0,0.036585365853658534,0.07317073170731707,0.07317073170731707,0.4634146341463415,0.15853658536585366,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.1951219512195122,0.0,0.0
20160801,00012E2E0F1D09C6ABAC6759CAEA259C,qq,0.2571428571428571,0.2571428571428571,0.37142857142857144,0.0,0.0,0.11428571428571428,0.0,0.02857142857142857,0.08571428571428572,0.34285714285714286,0.05714285714285714,0.0,0.4857142857142857,0.0,0.0
20160801,0001339D71DC40F30C08F3E13AD0DDD3,qq,0.375,0.5,0.0,0.125,0.0,0.0,0.3125,0.0,0.0625,0.0,0.0,0.0,0.625,0.0,0.0
20160801,000136E9DB3430A2984B53240C32B3AA,qq,0.10714285714285714,0.35714285714285715,0.08035714285714286,0.23214285714285715,0.026785714285714284,0.19642857142857142,0.4732142857142857,0.20535714285714285,0.20535714285714285,0.03571428571428571,0.07142857142857142,0.008928571428571428,0.0,0.0,0.0
20160801,00013BCA545DFFD8DA38D468FFD50338,qq,0.0,0.5,0.0,0.1,0.4,0.0,0.1,0.4,0.3,0.0,0.0,0.2,0.0,0.0,0.0
20160801,00013F21C88C05FC14B029F911E566BE,qq,0.05,0.25,0.075,0.225,0.0,0.4,0.3875,0.3125,0.1625,0.0,0.0875,0.0,0.05,0.0,0.0
20160801,000146724F7A140F2FDB6D1E84D06E36,qq,0.0,0.25,0.375,0.375,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
20160801,00014701594AD643C8EBAAF1EE1437CF,qq,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
20160801,000147C9AAA07D46082E44D2940202E6,qq,0.06756756756756757,0.22972972972972974,0.1891891891891892,0.02702702702702703,0.02702702702702703,0.4594594594594595,0.22972972972972974,0.14864864864864866,0.06756756756756757,0.17567567567567569,0.24324324324324326,0.013513513513513514,0.10810810810810811,0.0,0.013513513513513514
20160801,00014A8BC79BCAB3B1B55F17E8C85256,qq,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
20160801,000150C571D542EE1292D03D546120E1,qq,0.5,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.35714285714285715,0.0,0.5714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
20160801,0001530722E5211E4DA4959F3D5E7417,qq,0.11382113821138211,0.3821138211382114,0.2886178861788618,0.012195121951219513,0.0,0.2032520325203252,0.04065040650406504,0.3089430894308943,0.16260162601626016,0.1951219512195122,0.0975609756097561,0.0,0.1951219512195122,0.0,0.0
20160801,0001590519EB0FB20F283D28D4FBDF98,qq,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.0,0.0,0.7894736842105263,0.3157894736842105,0.2894736842105263,0.10526315789473684,0.15789473684210525,0.13157894736842105,0.0,0.0,0.0,0.0
20160801,00015979F68C55E0E41756BD685FB5AE,qq,0.21052631578947367,0.18421052631578946,0.39473684210526316,0.10526315789473684,0.10526315789473684,0.0,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.0,0.0
20160801,00015A309C7EE368670B35DB71433B0D,qq,0.0,0.0,0.4375,0.0,0.0,0.5625,0.28125,0.0,0.0,0.71875,0.0,0.0,0.0,0.0,0.0
20160801,0001627E8CB28AE1AA00831268CA1BB4,qq,0.14473684210526316,0.25,0.09210526315789473,0.13157894736842105,0.09210526315789473,0.2894736842105263,0.39473684210526316,0.14473684210526316,0.19736842105263158,0.07894736842105263,0.06578947368421052,0.0,0.05263157894736842,0.05263157894736842,0.013157894736842105
20160801,000162E0951C451882AF085EDC3D4B1C,qq,0.03773584905660377,0.16981132075471697,0.10377358490566038,0.6320754716981132,0.018867924528301886,0.03773584905660377,0.5377358490566038,0.42452830188679247,0.009433962264150943,0.0,0.0,0.009433962264150943,0.018867924528301886,0.0,0.0
20160801,00016616BCE940681AD627D9DC1B5683,qq,0.125,0.3333333333333333,0.0,0.375,0.0,0.16666666666666666,0.4583333333333333,0.25,0.20833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
20160801,00016E14AA143AACC2E110CC662BE945,qq,0.0,0.25,0.1,0.25,0.0,0.4,0.25,0.05,0.2,0.4,0.1,0.0,0.0,0.0,0.0
20160801,00017228957A875EEAF2780A6C83FE40,qq,0.06329113924050633,0.2911392405063291,0.31645569620253167,0.22151898734177214,0.0189873417721519,0.08860759493670886,0.24050632911392406,0.05063291139240506,0.46835443037974683,0.14556962025316456,0.0,0.0,0.08860759493670886,0.0,0.006329113924050633
20160801,00017CA2FD8A53FADCD90AA847A394E1,qq,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.6363636363636364,0.09090909090909091,0.0,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0
20160801,000185B189DB1A96E8D57B9A41F39E29,qq,0.0,0.0,0.2692307692307692,0.038461538461538464,0.0,0.6923076923076923,0.019230769230769232,0.019230769230769232,0.0,0.6538461538461539,0.2692307692307692,0.0,0.038461538461538464,0.0,0.0
20160801,0001879A654EB9589A510AD10E1C38D3,qq,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.2,0.25,0.1,0.25,0.0,0.0,0.0,0.0
20160801,00018FD8EB184C86174081630B56CAB2,qq,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
20160801,000193866B00735E9D921AA73DCC2AE6,qq,0.20689655172413793,0.39655172413793105,0.06896551724137931,0.22413793103448276,0.0,0.10344827586206896,0.5862068965517241,0.1896551724137931,0.0,0.0,0.1896551724137931,0.0,0.0,0.034482758620689655,0.0
20160801,000196FAE9A4C8CFC9D1864A993B787C,qq,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
20160801,00019DD4CAB8C4C088C2C12EB1A7FCC7,qq,0.17857142857142858,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.5714285714285714,0.07142857142857142,0.03571428571428571,0.25,0.14285714285714285,0.21428571428571427,0.0,0.2857142857142857,0.0,0.0
20160801,00019FA415A2F61F6202DE03140D721D,qq,0.0975609756097561,0.5,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.3170731707317073,0.4634146341463415,0.13414634146341464,0.21951219512195122,0.024390243902439025,0.036585365853658534,0.0,0.04878048780487805,0.024390243902439025,0.04878048780487805
20160801,0001A80EAD4E97DCD3D0C83A0DA82D83,qq,0.1,0.1,0.05,0.35,0.0,0.4,0.35,0.35,0.15,0.0,0.05,0.0,0.1,0.0,0.0
20160801,0001AA8D650B115352410E2F91567FCF,qq,0.2777777777777778,0.0,0.2777777777777778,0.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.3888888888888889,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0
20160801,0001ABD7112713B5260BDF455E6D0AB1,qq,0.1111111111111111,0.5925925925925926,0.037037037037037035,0.037037037037037035,0.0,0.2222222222222222,0.14814814814814814,0.24074074074074073,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.2222222222222222,0.09259259259259259
20160801,0001AD108C7780623809955EE5702147,qq,0.03333333333333333,0.4,0.13333333333333333,0.36666666666666664,0.0,0.06666666666666667,0.4,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
20160801,0001C517C433362DDBD9AEF5CE202E55,qq,0.10377358490566038,0.16037735849056603,0.0,0.0,0.03773584905660377,0.6981132075471698,0.0,0.05660377358490566,0.36792452830188677,0.0,0.3490566037735849,0.018867924528301886,0.20754716981132076,0.0,0.0
20160801,0001C938F24DD059571969F574C3F0CF,qq,0.07142857142857142,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.0,0.5714285714285714,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.0,0.0,0.0,0.0
20160801,0001CA318B1188E51D701B57C82615B4,qq,0.0,0.5,0.0,0.045454545454545456,0.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.22727272727272727,0.0,0.22727272727272727,0.0,0.0,0.0,0.0
20160801,0001CE69CF63512035BEF34FD452D37A,qq,0.13978494623655913,0.16129032258064516,0.15053763440860216,0.0456989247311828,0.002688172043010753,0.5,0.4112903225806452,0.29301075268817206,0.0,0.15053763440860216,0.13440860215053763,0.005376344086021506,0.005376344086021506,0.0,0.0
20160801,0001D0D9188527C3EFEB57C9BD00C953,qq,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.5384615384615384,0.4230769230769231,0.4230769230769231,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0
20160801,0001DE509E5CAC352CE50E5555067773,qq,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.375,0.375,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0
20160801,0001E2D696373D963D53F0991819983A,qq,0.011904761904761904,0.4523809523809524,0.07142857142857142,0.4166666666666667,0.0,0.047619047619047616,0.4642857142857143,0.11904761904761904,0.36904761904761907,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0
20160801,0001E691E9BD7021A5E8B4A46549522F,qq,0.17346938775510204,0.4489795918367347,0.030612244897959183,0.12244897959183673,0.0,0.22448979591836735,0.40816326530612246,0.35714285714285715,0.04081632653061224,0.0,0.17346938775510204,0.0,0.02040816326530612,0.0,0.0
20160801,0001EF0BCF495BB0F264F33FC9022E07,qq,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.037037037037037035,0.0,0.3333333333333333,0.0,0.18518518518518517,0.0,0.0
20160801,0001F0C9C02E6D36686544E674FAF8FF,qq,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
20160801,0001F3B95BDFB8C85303EFA386FB448F,qq,0.03571428571428571,0.017857142857142856,0.4642857142857143,0.0,0.017857142857142856,0.4642857142857143,0.017857142857142856,0.0,0.25,0.0,0.6964285714285714,0.0,0.03571428571428571,0.0,0.0
20160801,0001F75AA1DAD85C507B9735E05A713E,qq,0.125,0.25,0.08333333333333333,0.17708333333333334,0.23958333333333334,0.125,0.25,0.14583333333333334,0.3333333333333333,0.020833333333333332,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.0
20160801,0001F7F914587D25BCA1E72567FCADAE,qq,0.125,0.4583333333333333,0.1111111111111111,0.16666666666666666,0.0,0.1388888888888889,0.3333333333333333,0.3194444444444444,0.16666666666666666,0.013888888888888888,0.125,0.0,0.0,0.027777777777777776,0.013888888888888888
20160801,0001FC7D9C7F91A35858322CA77E0EC3,qq,0.058823529411764705,0.2647058823529412,0.2647058823529412,0.23529411764705882,0.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
20160801,00020100B25C42BF695FCF09580741DD,qq,0.04838709677419355,0.08064516129032258,0.14516129032258066,0.6612903225806451,0.03225806451612903,0.03225806451612903,0.5,0.3387096774193548,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.0,0.0,0.016129032258064516
20160801,0002027B954238AB1F5B30373B44F74F,qq,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
